position,randomise,channel_id,channel_title,video_id,url,published_at,published_at_sql,year,month,day,video_title,video_description,tags,video_category_label,duration_sec,definition,caption,default_language,default_l_audio_language,thumbnail_maxres,licensed_content,location_description,view_count,like_count,favorite_count,comment_count,controversy,clicks,body_politics,eff_lead,business,health,society,television_program,entertainment,lifestyle_(sociology),hobby,humour,politics,no_topics
37,497,UCI3RT5PGmdi1KVp9FG_CneA,eNCA,RGXqGXPQNVE,https://www.youtube.com/watch?v=RGXqGXPQNVE,2020-09-07T13:18:00Z,2020-09-07 13:18:00,2020,9,7,Zulaikha Patel talks on Clicks advert debacle,"Zulaikha Patel has become a name synonymous with fighting against discriminatory hair policies. In 2016, Patel formed part of a group of learners who were fighting against Pretoria Girls High School's policy regarding black girls hair. Courtesy #Dstv403",NA,News & Politics,460,hd,FALSE,NA,NA,https://i.ytimg.com/vi/RGXqGXPQNVE/maxresdefault.jpg,1,NA,30564,444,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39,714,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,l7uNl6qGezo,https://www.youtube.com/watch?v=l7uNl6qGezo,2020-09-07T11:45:12Z,2020-09-07 11:45:12,2020,9,7,Concerned consumer Rehana Khan Parker says Clicks' advertisement promotes racial stereotypes,"Rehana Khan Parker, who is a concerned consumer says the discriminatory advertisement by Clicks promotes racial stereotypes. She joins Thami Ngubeni for more. Tune into Newzroom Afrika on DSTV channel 405 for more.",NA,News & Politics,529,hd,FALSE,en,NA,https://i.ytimg.com/vi/l7uNl6qGezo/maxresdefault.jpg,NA,NA,2683,31,0,14,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41,587,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,dg8yOJqsoTQ,https://www.youtube.com/watch?v=dg8yOJqsoTQ,2020-09-08T15:01:12Z,2020-09-08 15:01:12,2020,9,8,Advertising Regulatory Board steps back as Clicks takes adequate action on advert,"Advertising Regulatory Board has weighed in on Clicks advert controversy. They say their primary purpose is to protect consumers. If they find an advertisement to be misleading or offensive, they will order the advertiser to remove the advertisement to prevent future harm. For more on this, we chat to ARB CEO Gail Schimmel. Tune into #DSTV channel 405 for more.",NA,News & Politics,244,hd,FALSE,en,NA,https://i.ytimg.com/vi/dg8yOJqsoTQ/maxresdefault.jpg,NA,NA,246,2,0,2,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42,557,UC8yH-uI81UUtEMDsowQyx1g,SABC News,eDYwejNW9z0,https://www.youtube.com/watch?v=eDYwejNW9z0,2020-09-08T16:06:34Z,2020-09-08 16:06:34,2020,9,8,EFF vs Clicks Day 2 I EFF protest continues as Retail Giant takes TRESemmé products off its shelves,"The EFF has dared Retail Giant Clicks to open its doors. The party says that will be met with its supporters protesting inside the stores. Meanwhile, Clicks obtained an interim court against the EFF prohibiting any intimidation of its staff, clients and commercial interests. EFF Deputy President Floyd Shivambhu says the Interim Court order does not affect their protest across the country. At the same time, Clicks says it's taken the TRESemmé products off its shelves and accepted the resignation of a senior executive in charge of the campaign that sparked outrage. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news,News & Politics,122,hd,FALSE,NA,en,https://i.ytimg.com/vi/eDYwejNW9z0/maxresdefault.jpg,NA,NA,4009,33,0,20,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,33,UC8yH-uI81UUtEMDsowQyx1g,SABC News,fs_xxqx70mA,https://www.youtube.com/watch?v=fs_xxqx70mA,2020-09-07T09:26:53Z,2020-09-07 9:26:53,2020,9,7,EFF vs Clicks | Clicks store petrol-bombed in Polokwane: Update with Lutendo Bobodi,"EFF members out in full force at several Clicks stores in the country protesting against a racist advert. One of Clicks' store was petrol-bombed in Polokwane. For more on the story let's cross live to our reporter Lutendo Bobodi. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news;economic freedom fighters;clicks;limpopo,News & Politics,278,hd,FALSE,NA,en,https://i.ytimg.com/vi/fs_xxqx70mA/maxresdefault.jpg,1,NA,6858,30,0,37,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,43,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,quhwYf1kfG4,https://www.youtube.com/watch?v=quhwYf1kfG4,2020-09-09T14:04:23Z,2020-09-09 14:04:23,2020,9,9,Checkers to remove TRESemmé products from its shelves following protests against Clicks,"Retailer Checkers to remove TRESemmé products from its shelves following protests against Clicks. For more on this, Stephen Grootes is joined in studio by our Business editor, Xolani Mbanjwa. Tune into #DSTV channel 405 for more.",NA,News & Politics,216,hd,FALSE,en,NA,https://i.ytimg.com/vi/quhwYf1kfG4/maxresdefault.jpg,NA,NA,2477,35,0,29,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,812,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,vDu0w0k2M0w,https://www.youtube.com/watch?v=vDu0w0k2M0w,2020-09-07T19:06:27Z,2020-09-07 19:06:27,2020,9,7,SACCAWU calls for the protection of Clicks' employees during and after the protests,"With the EFF shutting down #Clicks stores, SACCAWU is calling for the protection of the retailer's employees during and after the protests. For more on this, Thabo Mdluli speaks to SACCAWU Spokesperson, Lucas Ramatlhodi. Tune into Newzroom Afrika, DSTV channel 405 for more. #Newzroom405",NA,News & Politics,413,hd,FALSE,en,NA,https://i.ytimg.com/vi/vDu0w0k2M0w/maxresdefault.jpg,NA,NA,862,10,0,12,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,146,UCQhk2L0BRIVU6s_MCJlJeCw,themba kevin network,xv7b9wB8N_8,https://www.youtube.com/watch?v=xv7b9wB8N_8,2020-09-10T11:29:52Z,2020-09-10 11:29:52,2020,9,10,"Clicks, Tresemme and the EFF | The Not So Daily Show with Themba Kevin",The Not So Daily Show goes in depth and takes a closer look at the controversy surrounding the #Tresemme #Clicks #EFF Saga. We also highlight the incredible international success of #MasterKG and #Jerusalema. Connect with with me @kevienne_ on Instagram and @themba_kevin on twitter. https://www.instagram.com/kevienne_/ Let's push hard on our road to #Roadto1000subscribers,tresemme;clicks;makro;dischem;racism;racialbias;naturalhair;enca;sabcnews;newzroonafrika;trevornoah;southafrica,Entertainment,256,hd,FALSE,NA,NA,NA,NA,NA,421,35,0,10,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,574,UC8yH-uI81UUtEMDsowQyx1g,SABC News,FIgI7GIcsuc,https://www.youtube.com/watch?v=FIgI7GIcsuc,2020-09-07T07:56:01Z,2020-09-07 7:56:01,2020,9,7,EFF vs Clicks | EFF leader Julius Malema at Clicks Mall of the North,"Economic Freedom Fighters' leader Julius Malema says he will report to Clicks every morning this week, protesting against the retailer's advert that depicted black hair as inferior to white hair. Malema is at the Mall of the North in Polokwane. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news;economic freedom fighters;julius malema;polokwane,News & Politics,670,hd,FALSE,NA,en,https://i.ytimg.com/vi/FIgI7GIcsuc/maxresdefault.jpg,1,NA,487961,4532,0,2522,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87,688,UCI3RT5PGmdi1KVp9FG_CneA,eNCA,Ra0hdT2gsxU,https://www.youtube.com/watch?v=Ra0hdT2gsxU,2020-09-07T14:20:04Z,2020-09-07 14:20:04,2020,9,7,Discussion | Political and Social Analyst talks on Clicks,"Clicks is the latest retailer to face backlash over racially charged advertising. Tessa Dooms, Political and Social Analyst speaks to eNCA. Courtesy #DStv403",NA,News & Politics,470,hd,FALSE,en,en,https://i.ytimg.com/vi/Ra0hdT2gsxU/maxresdefault.jpg,1,NA,8752,81,0,NA,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94,707,UC42zupOELomcKAqqE-Dj4Zw,What are we doing here?,YuNvfobgv50,https://www.youtube.com/watch?v=YuNvfobgv50,2020-09-13T18:59:59Z,2020-09-13 18:59:59,2020,9,13,"Clicks Hair Advert, EFF, Cricket SA, Cyril Ramaphosa's Economic Plan and PRASA: South African News","Join Comedians Sam Thomas and Dustin Moore as the take a funny look at each week's biggest South Africa news. In this week's South Africa news, they cover the Clicks Hair Advert, EFF and Julius Malema, Cyril Ramaphosa's economic recovery plan for South Africafollowing months of lockdown and ANC corruption, The continued meltdown at CricketSA and last Railway theft at PRASA. Subscribe to keep up with all the latest South African news with each week's episode of ""What Are We Doing Here"".",sa news;sa news today;anc corruption;loadshedding;south africa news;south african youtubers;south africa news channel;south africa anc corruption;south african anc corruption;anc corruption youtube;eskom news load shedding;anc corruption 2020;sourth african news comedy;daily show south africa;cyril ramaphosa;eskom news;clicks advert;clicks hair advert;eff;julius malema;clicks advert eff;south african news;sa cricket;mzanzi news;what are we doing here,Comedy,337,hd,FALSE,NA,en-GB,https://i.ytimg.com/vi/YuNvfobgv50/maxresdefault.jpg,NA,Johannesburg,497,19,0,7,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
158,57,UCSpUBG3OeatMFD0pncb7VTw,Tribal Media House,LAdDsjAC0EA,https://www.youtube.com/watch?v=LAdDsjAC0EA,2022-04-20T10:00:15Z,2022-04-20 10:00:15,2022,4,20,Tribal Talks | Human Truth | Robust Conversations Part 5 | South Africa,"Tribal Talks is a PLATFORM that gives individuals with different views an opportunity to express their beliefs and human truth freely. Human Truth Meaning: A new way of looking at the world that gets us to re-examine and challenge the status quo. Tribal Media House Presents #TribalTalks. The fifth and last chapter of this series contains cultural identity crisis, African and European Origin, Ubuntu, generational timeline, black peoples hair throughout history and more. Follow us Online here: Instagram https://www.instagram.com/tribalmedia... Facebook https://www.facebook.com/bunchofwinners Twitter https://twitter.com/TribalMHouse",NA,Film & Animation,2093,hd,FALSE,NA,NA,https://i.ytimg.com/vi/LAdDsjAC0EA/maxresdefault.jpg,NA,NA,1120,31,0,8,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
168,184,UChW3CoAbhljj_ELhRju6Iaw,kykNET Argief,iBAFw1GFdKI,https://www.youtube.com/watch?v=iBAFw1GFdKI,2020-09-08T06:22:33Z,2020-09-08 6:22:33,2020,9,8,EFF ruk op teen Clicks | KN VERSLAG | 7 SEP 2020 | kykNET,"EFF ruk op teen Clicks | KN VERSLAG | 7 SEP 2020 | kykNET Stephen Tau berig oor die EFF se protesoptrede teen Clicks-winkels. Heindrich Wyngaard en Pauli van Wyk bespreek dit verder. EFF takes action against Clicks | KN VERSLAG | 7 SEP 2020 | kykNET Stephen Tau reports on the EFF’s protest action against Clicks. Heindrich Wyngaard and Pauli van Wyk discuss it further. --- Wees deel van kykNET se Youtube-kanaal vir soveel meer kykgenot. Volg kykNET op Twitter: https://twitter.com/kykNETtv Like kykNET op Facebook: https://www.facebook.com/kyknet Kry jou eerste 14 dae gratis op Showmax vir meer Afrikaanse programme - https://bit.ly/36PFSr0 Besoek http://kyknet.dstv.com kykNET bied 'n verskeidenheid van Afrikaanse vermaak - van hope musiek en onderhoude met SA-en internasionale persoonlikhede tot komedie, drama en sepies - daar's iets vir die hele familie! Skakel in op kanaal 144 vir die beste in vermaak. Kyk net!",kyknet;kyknet;kyknet vermaak;afrikaans;afrikaans tv;stephen tau;heindrich wyngaard;pauli van wyk;daily maverick;floyd shivambu;francois botes;sandton city;julius malema;clicks;eff,Entertainment,667,hd,FALSE,af,af,https://i.ytimg.com/vi/iBAFw1GFdKI/maxresdefault.jpg,1,NA,2987,46,0,NA,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
193,815,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,2teqoyPe3TU,https://www.youtube.com/watch?v=2teqoyPe3TU,2020-07-26T11:40:57Z,2020-07-26 11:40:57,2020,7,26,"Mammy, Jezebel and Sapphire: Stereotyping Black women in media | The Listening Post (Feature)","The Mammy, Jezebel and Sapphire are three stereotypes of Black women that have been around in Western culture for centuries. These simplistic depictions are rooted in the slave trade and live on today. Faced with an entertainment industry that is dominated by men - mostly white - Black women have gone online to tell their stories. And all the clicks and likes mean that media executives are finally starting to take notice. The Listening Post's Johanna Hoes reports on the media's stereotyping of Black women and the push for change in an industry where diversity has been too long in coming. Contributors: Kovie Biakolo - Culture writer and multiculturalism scholar Francesca Sobande - Lecturer of Digital Media Studies, Cardiff University Naeemah Clark - Professor of Cinema and Television Arts, Elon University and author, Diversity in US Mass Media Babirye Bukilwa - Actor and playwright",black women stereotypes;racism;stereotypes;tv;black stereotypes;television;sexism;film;media;representation;women,News & Politics,549,hd,FALSE,NA,NA,https://i.ytimg.com/vi/2teqoyPe3TU/maxresdefault.jpg,1,NA,113704,3022,0,422,no,no,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
254,835,UCgDipoO5CftWW8h3bKxYb1g,Zenobia,kNY2WcKwxPg,https://www.youtube.com/watch?v=kNY2WcKwxPg,2020-09-08T14:05:48Z,2020-09-08 14:05:48,2020,9,8,WATCH : CLICKS DECIDES TO PULL ALL TRESSEME PRODUCTS FROM THEIR SHELVES COURT GRANT CLICKS INTERDICT,NA,NA,People & Blogs,137,sd,FALSE,NA,NA,NA,NA,NA,11,0,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
293,778,UCpvN33iaDUxWG7wB3soBtGA,Tshepo Matseba APR,fvoGNoiNu4c,https://www.youtube.com/watch?v=fvoGNoiNu4c,2020-09-07T14:50:31Z,2020-09-07 14:50:31,2020,9,7,Clicks Group's reputational risk - Racism in Advertising.,"MD of Reputation 1st Group, Tshepo Matseba unpacks the reputational risk faced by Clicks Group",NA,People & Blogs,462,hd,FALSE,NA,en,NA,NA,NA,620,2,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104,739,UCg3_ouPNOFSbjU_eYg4HslA,Jade Godbolt,f6jM-nbaW-s,https://www.youtube.com/watch?v=f6jM-nbaW-s,2022-01-27T17:34:57Z,2022-01-27 17:34:57,2022,1,27,WE MADE IT! #YoutubeBlack Voices Fund Creator Class of 2022,NA,NA,Howto & Style,43,hd,FALSE,en,en,https://i.ytimg.com/vi/f6jM-nbaW-s/maxresdefault.jpg,1,NA,2416,125,0,14,no,no,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
155,901,UC6cXVYTH6jgQ4BP25-9AcYQ,Fresh Trendz,Jy9wL0SEPGU,https://www.youtube.com/watch?v=Jy9wL0SEPGU,2020-09-07T22:11:12Z,2020-09-07 22:11:12,2020,9,7,Clicks Store Has Been Bombed,#Clicks #Dis-chem Subscribe to my channel to get more videos like this :https://bit.ly/3h2wSoc,julius malema;eff leader;clicks;dischem;clicks store under fire;clicks store has been petrol bombed;witbank;saveways center,Entertainment,109,hd,FALSE,NA,en,https://i.ytimg.com/vi/Jy9wL0SEPGU/maxresdefault.jpg,1,NA,130,1,0,0,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
162,381,UCaldjdElxradvBO1whqJ63g,North Coast Courier,Hj_qC8LS7v8,https://www.youtube.com/watch?v=Hj_qC8LS7v8,2020-09-08T09:39:52Z,2020-09-08 9:39:52,2020,9,8,EFF take to Clicks at Ballito Junction,Members of the local EFF peacefully demonstrated against Clicks at Ballito Junction. *Video source unknown,NA,News & Politics,7,hd,FALSE,NA,NA,https://i.ytimg.com/vi/Hj_qC8LS7v8/maxresdefault.jpg,NA,NA,1561,0,0,0,yes,yes,yes,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
204,359,UCgoazFDhi4M0UM5lX7ANmDg,Grey Net,2dLcV854CCM,https://www.youtube.com/watch?v=2dLcV854CCM,2020-09-07T16:22:23Z,2020-09-07 16:22:23,2020,9,7,Clicks hair advert see what the controversy is about,The full length Clicks ad that is closing stores in South Africa...Watch now uninterupted. Clicks advert racist.,clicks;clicks hair advert;aclicks racist;racist;controversial;controversy;eff;julius malema;shut down clicks;clicks shutdown;south africa;johannesburg;cape town;kwazulunatal,News & Politics,151,hd,FALSE,NA,en-US,NA,NA,South Africa,2619,5,0,0,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
209,339,UCoemSA2Kr6MoNgDMOS5gcyg,Rich SA,5bMbhG1_4lE,https://www.youtube.com/watch?v=5bMbhG1_4lE,2020-09-07T08:12:16Z,2020-09-07 8:12:16,2020,9,7,Clicks Racist advert that cost all the anger,#clicksShutdown #Clicks #Eff,NA,People & Blogs,197,hd,FALSE,NA,NA,NA,NA,NA,104,4,0,1,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
246,315,UCTS9dfBaGPhJOgGzA02eznA,Mkororo Channel,oBBb5rXP6R0,https://www.youtube.com/watch?v=oBBb5rXP6R0,2020-09-05T18:06:54Z,2020-09-05 18:06:54,2020,9,5,CLICKS RACIST ADVERT,"clicks commercial that blatantly said black women's hair is dry damaged frizzy and dull, and white women's hair is normal fine and flat😏😏😏😒😠",NA,People & Blogs,213,hd,FALSE,NA,en,NA,NA,NA,2498,13,0,9,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
255,643,UCHSTgLswpJdPMPJcKN89bgQ,Ayanda Mafuyeka,SxJm675f3Qs,https://www.youtube.com/watch?v=SxJm675f3Qs,2020-09-05T21:27:55Z,2020-09-05 21:27:55,2020,9,5,Clicks' Racist Ad,NA,NA,People & Blogs,977,hd,FALSE,NA,NA,NA,NA,NA,53,0,0,0,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
